time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-13.557286109913456,-3.8796579405736926,21.67205605570176,6.104598897414494,0.639162857601022,0.0,-11.444113324227901,-2.7939018570259275,1.9831142510393576,-0.07883123358368312,0.225479984023173,0.0,472.0505798473905,471.7376934596829,470.8090160402629,471.3188146084616
4.14,-14.256501485742495,-4.049795616371994,21.78586103231239,6.099398478010826,0.6529635394304956,0.0,-11.863537036669587,-2.877225751807861,1.8074326084077115,-0.1109291186101932,0.23779439453779078,0.0,477.00273918110327,477.9909218454695,477.4659654103687,475.00377457674927
4.199999999999998,-14.981166817253712,-4.224957433405958,21.888762877709564,6.092859265878854,0.6672459492464586,0.0,-12.292349069202544,-2.961414506335373,1.6194446065199342,-0.10536373001946645,0.23852624961953756,0.0,480.02217696047285,480.1296616187314,479.6489271829652,480.0620368950333
4.259999999999997,-15.731330634302626,-4.405075669135124,21.97936019658408,6.086480172201391,0.6820844981561853,0.0,-12.713498442848861,-3.042390089931853,1.3973224892247096,-0.108297273279292,0.2607340054188326,0.0,474.55370884867415,476.3121505457753,475.06224490550903,474.82805615172157
4.319999999999996,-16.505548241124085,-4.58971050093788,22.05443362317037,6.080081162202193,0.6977487216802842,0.0,-13.094318922523032,-3.111968366031827,1.102358080063078,-0.10354673431670454,0.2617333526313506,0.0,454.0162784016204,454.1635003446736,455.1682650724299,455.5387709191292
4.379999999999995,-17.300767363878204,-4.778017662209249,22.10896806659851,6.0737468504583845,0.7134764099311823,0.0,-13.413892488603766,-3.1648486321343254,0.7134124119982683,-0.10996136346982426,0.2629045195048465,0.0,422.33224019799707,422.50640228555307,422.54518666923207,421.9811441358423
4.439999999999993,-18.11784829026247,-4.970079527333279,22.14255770744212,6.06725769077463,0.7290753548463691,0.0,-13.822505072610324,-3.23696901263807,0.40305586776567254,-0.1047634282591943,0.25339939972252845,0.0,462.31100665558995,461.6262675907686,463.141211515676,463.54025754841734
4.499999999999992,-18.95771525608456,-5.165983453537076,22.154918043968976,6.061051587378232,0.7442468607379853,0.0,-14.173795818998045,-3.2929696179438297,0.006460072069254946,-0.10090454549627227,0.2517563715254357,0.0,433.52742473532777,433.45523440297984,435.4049810540475,435.7183117501508
4.559999999999991,-19.820323393481,-5.365567766113124,22.14456654541557,6.054655197381962,0.7593542610357051,0.0,-14.580186457280362,-3.3595216340276055,-0.35471145634144097,-0.12155065517567393,0.25185704274415416,0.0,458.2946159229439,458.3641229756014,458.31372698109953,456.65916694800393
4.6199999999999894,-20.708432494685045,-5.569329334042431,22.11295472287278,6.047559744313393,0.7746621674768379,0.0,-15.023521477527066,-3.4321333283207665,-0.7027502293348061,-0.112378315737522,0.2609751577355522,0.0,472.7499060666061,473.5131861757502,472.7654477548001,473.4602960556591
4.679999999999988,-21.625423081450577,-5.777902797892133,22.06193948071444,6.0409713526063396,0.7902142934932437,0.0,-15.542298645490622,-3.519701241604804,-1.002488747876052,-0.10510772886562456,0.25540570582973865,0.0,503.68980521529585,503.3456162016138,504.4738129935286,504.98966638990237
4.739999999999987,-22.572049468166945,-5.99127393616754,21.990662243410043,6.034575649145241,0.8053472116120863,0.0,-16.01169363845726,-3.59208876547075,-1.377618978871727,-0.10974638872245104,0.24493604487234422,0.0,487.3022895842469,486.576315439397,484.8614258867416,484.5037026307179
4.799999999999986,-23.54477374367309,-6.2083910638285404,21.894153696878778,6.027735916001406,0.8201035967446355,0.0,-16.412753098565794,-3.644670677211599,-1.8427907923421947,-0.12423402009759704,0.24787126144526986,0.0,458.13452535223524,458.42649611319894,458.46964601265285,457.30518702053183
4.859999999999984,-24.543672075178183,-6.429046386738684,21.770866832664257,6.0216579719157295,0.8348236953663939,0.0,-16.883572866079756,-3.70982824324492,-2.271135162727218,-0.07536159860222016,0.23972007631843845,0.0,486.3366254338902,485.77995092932656,483.84753330269666,487.5055806931983
4.919999999999983,-25.568083436173545,-6.652839403187862,21.618658852814377,6.0167631572009554,0.8495635956480871,0.0,-17.263996005499497,-3.749387418209065,-2.8058721263619137,-0.09844978609104067,0.2554666080084294,0.0,448.2383922108336,449.5763077904494,451.39470441262716,449.52103062750984
4.979999999999982,-26.615177932312395,-6.878835196237556,21.433459210823777,6.011104994953673,0.8654208226627986,0.0,-17.639539602937862,-3.783197070375359,-3.3710518736270094,-0.08708966912548355,0.2777549003264519,0.0,446.1794491729866,448.0655373043294,445.2774665320616,446.19880687201623
5.0399999999999805,-27.6841078745536,-7.10655581613062,21.212978554132572,6.006077390429525,0.8817910642671851,0.0,-17.99191082948934,-3.806858326187419,-3.981877784378746,-0.07790751844371527,0.2605672594846481,0.0,436.25939926055656,434.89756531932704,435.7124013184478,436.47393573995885
